ID_CEN,ID_CCS
c1000411823068838114,c4330515360038199901
c2740988409882938756,c4330515360038199901
c8765684927720729213,c4330515360038199901
c4087482736032846219,c4330515360038199901
c9180780628735301461,c4330515360038199901
c6019859145071613784,c4330515360038199901
c7556854803669649606,c4330515360038199901
c5237893322251385334,c4330515360038199901
c7561173081757107019,c4330515360038199901
c8840541803484954164,c4330515360038199901
c5587266429134407620,c5798463552169950852
c1363811812904906691,c5798463552169950852
c1137886832738112460,c5798463552169950852
c6058895797251633975,c5798463552169950852
c3148325800627865309,c5798463552169950852
c5804401687243576614,c5798463552169950852
c3038978764585343446,c5798463552169950852
c1244390353920334506,c5798463552169950852
c2879632583173281138,c5798463552169950852
c8304366229196016731,c5798463552169950852
c4706361972696755959,c5798463552169950852
c5845035423031147541,c5798463552169950852
c9009152850937813069,c5798463552169950852
c1485982866606991366,c5798463552169950852
c2236030740436189589,c5798463552169950852
c3647446057235358759,c3062320184715815500
c5496265265749864162,c3062320184715815500
c6520232251726759292,c3062320184715815500
c9148741401608181682,c3062320184715815500
c4911984092449434050,c3062320184715815500
c1582948227360378722,c3062320184715815500
c6621707674275286335,c3062320184715815500
c4942702413808472234,c3062320184715815500
c1512555015414668442,c3062320184715815500
c5962514191970316721,c3062320184715815500
c5355082097994033188,c3062320184715815500
c2246695026862741923,c3062320184715815500
c5425731755199931649,c3062320184715815500
c4803021228671967600,c3062320184715815500
c4793342464895801279,c3062320184715815500
c4377862474622090970,c3062320184715815500
c7210214748837308305,c3062320184715815500
c1897731196001651675,c3062320184715815500
c4047298391085187987,c3062320184715815500
c8115550365004631425,c3062320184715815500
c8587274475639299680,c3062320184715815500
c6596570702888002701,c3062320184715815500
c6679196198534715903,c3062320184715815500
c4498462283780759536,c3062320184715815500
c7005082426629015402,c1424347112408153798
c4735785298145314881,c1424347112408153798
c3895938374497642703,c1424347112408153798
c6029296905955791774,c1424347112408153798
c4130920604659607896,c1424347112408153798
c3321569192474225713,c1424347112408153798
c8023006644147778008,c1424347112408153798
c7000877141830973613,c1424347112408153798
c4315136504583235790,c1424347112408153798
c4857282245939459180,c1424347112408153798
c5495401074552371439,c1424347112408153798
c2630715573829884419,c1424347112408153798
c2885936267046573197,c1424347112408153798
c6063035097746872560,c1424347112408153798
c5423299430859968715,c1424347112408153798
c6173422665905311791,c1424347112408153798
c5178757789642754106,c1424347112408153798
c5663255486531235092,c1424347112408153798
c7875327732645385360,c1424347112408153798
c6976077987458556639,c1424347112408153798
c5841176077413704312,c1424347112408153798
c7812055619000395010,c1424347112408153798
c9001174926006834133,c1424347112408153798
c9160009821275081876,c3945483351632893530
c3539731056392504054,c3945483351632893530
c7959361073183499982,c3945483351632893530
c3500404844516938836,c3945483351632893530
c5187782376629740831,c3945483351632893530
c4725874588226463085,c3945483351632893530
c1354181351957717083,c3945483351632893530
c3333889960673588418,c3945483351632893530
c4768414312886243437,c3945483351632893530
c1032526452134552419,c3945483351632893530
c7626151395814595379,c3945483351632893530
c6186485872897840921,c3945483351632893530
c6470915459905963145,c3945483351632893530
c7995941301245516104,c3945483351632893530
c5335440254777827960,c3945483351632893530
c3284071698882728632,c3945483351632893530
c4922828607007824506,c3945483351632893530
c6437658877304282358,c8803453888528718746
c8464114859304160036,c8803453888528718746
c5064461253889115571,c8803453888528718746
c6315384703304745277,c8803453888528718746
c5061505459668802685,c8803453888528718746
c7384276735980275136,c8803453888528718746
c5675188049524299455,c8803453888528718746
c3293528171499754485,c8803453888528718746
c2001796029141130664,c8803453888528718746
c9133437662952932736,c8803453888528718746
c3057975222122745940,c8803453888528718746
c3684695575254203904,c8803453888528718746
c2224301566702518915,c8803453888528718746
c1346668145894660441,c8803453888528718746
c6747255716778991911,c8803453888528718746
c4896597490361551481,c8803453888528718746
c2941442880617523331,c8803453888528718746
c5811010891931578937,c8803453888528718746
c7912104121887497390,c8803453888528718746
c7401283911906229670,c8803453888528718746
c1372350513096414154,c8803453888528718746
c1790641758426248416,c8803453888528718746
c7493032312045888310,c8803453888528718746
c5692033921242309835,c8803453888528718746
c4932166944303199877,c2775883422437850966
c8432997899311673595,c2775883422437850966
c3622163968161154294,c2775883422437850966
c4155684687195600528,c2775883422437850966
c5660862053524477137,c2775883422437850966
c4137386221325369851,c2775883422437850966
c1368877839579790277,c2775883422437850966
c2039927820505353331,c2775883422437850966
c3158818977355895550,c2775883422437850966
c1381234656654331017,c2775883422437850966
c3574227572586067042,c2775883422437850966
c1269249399142795627,c2775883422437850966
c4262355632872901484,c2775883422437850966
c1138412683677621283,c2775883422437850966
c6347417140902239482,c2775883422437850966
c8574933976952855934,c2775883422437850966
c3441520920993875497,c2775883422437850966
c6196696124659059165,c2775883422437850966
c2822843921048128008,c2775883422437850966
c9074800662362307176,c2775883422437850966
c5158682093048285092,c4600627972553534492
c2643119317376549293,c4600627972553534492
c5543853087953843777,c4600627972553534492
c2093738803042806639,c4600627972553534492
c7786307384244268168,c4600627972553534492
c4849988150289687142,c4600627972553534492
c3330225968480833656,c4600627972553534492
c5544615772103041000,c4600627972553534492
c3775724571374905548,c4600627972553534492
c7288426747960459662,c4600627972553534492
c8265251703359926696,c4600627972553534492
c6037815195191622328,c4228507526802370607
c1460247882742108933,c4228507526802370607
c3341910775372164475,c4228507526802370607
c8246560119664343183,c4228507526802370607
c8575677358756234461,c4228507526802370607
c8514548140253389418,c4228507526802370607
c6409975682155953423,c4228507526802370607
c7388176943076172132,c4228507526802370607
c8266864304606731702,c4228507526802370607
c7011007470429938640,c4228507526802370607
c4984917271742276179,c4228507526802370607
c7120606098841338564,c4228507526802370607
c1147271265011041087,c4228507526802370607
c2902254042638197372,c4228507526802370607
c8443748798566502231,c4228507526802370607
c6132755111743570904,c1740673303431588049
c4298711838279702504,c1740673303431588049
c7051825598529078470,c1740673303431588049
c5059536577375517152,c1740673303431588049
c4406752260095054224,c1740673303431588049
c1301883268776106065,c1740673303431588049
c5510033742000010278,c1740673303431588049
c2163269758091152589,c1740673303431588049
c3511374488009193429,c1740673303431588049
c1797714886228895944,c1740673303431588049
c8267905558741776567,c1740673303431588049
c5034950489714140283,c1740673303431588049
c2287185054280223221,c1740673303431588049
c6612048643600113652,c1740673303431588049
c8058067214284013057,c1740673303431588049
c1057120421531624477,c1740673303431588049
c3031731749799756550,c1740673303431588049
c3882909814662898578,c1740673303431588049
c5471322955877813243,c1740673303431588049
c2679071849658611172,c8634582649842584010
c5331706097975902611,c8634582649842584010
c8293316209840025543,c8634582649842584010
c6092901787174298342,c8634582649842584010
c8326819752049825696,c8634582649842584010
c6145230305991454973,c8634582649842584010
c7759073822519546434,c8634582649842584010
c6695971074368922219,c8634582649842584010
c2465880402656187128,c8634582649842584010
c4314810016676776982,c8634582649842584010
c7532081595227322721,c8634582649842584010
c5893770473535154790,c8634582649842584010
c1703582114003414490,c8634582649842584010
c7664519777170949640,c8634582649842584010
c3816865862796066472,c8634582649842584010
c6171016658822984607,c8634582649842584010
c8637878155104958838,c8634582649842584010
c6905040208424139723,c8634582649842584010
c9016963880092585368,c8634582649842584010
c8552890282610288932,c8634582649842584010
c8811140706914882070,c8634582649842584010
c5509099424876658942,c8421602684165214653
c6885431877155413376,c8421602684165214653
c2619983226687723911,c8421602684165214653
c7304149971475615844,c8421602684165214653
c4388876675586124871,c8421602684165214653
c1959507617847337122,c8421602684165214653
c6892630895345946596,c8421602684165214653
c1544593912403663175,c8421602684165214653
c8853853744434201098,c8421602684165214653
c6916792534076589358,c8421602684165214653
c8410921827607410324,c8421602684165214653
c1226571300152010246,c8421602684165214653
c6723100014007305788,c8421602684165214653
c3304932433122935666,c8421602684165214653
c7400421492426700760,c8421602684165214653
c8170472273352247939,c8421602684165214653
c8185331114973324690,c8421602684165214653
c8200496740445914564,c8421602684165214653
c1323846289072099712,c8421602684165214653
c3579754762878729572,c8421602684165214653
c4859409354085515069,c8421602684165214653
c3235447136691243072,c8421602684165214653
c7278953894218745555,c3797578848467017059
c2893742825899432557,c3797578848467017059
c8710765417059110670,c3797578848467017059
c1017303209104975890,c3797578848467017059
c6798717640496335163,c3797578848467017059
c3992956737638297402,c3797578848467017059
c3090110822301465589,c3797578848467017059
c5110878122673293341,c3797578848467017059
c8720160796393441195,c3797578848467017059
c5174589179967062833,c3797578848467017059
c7278969929964446659,c3797578848467017059
c4289300780660229167,c3797578848467017059
c5761917251233498381,c3797578848467017059
c6609999607582484341,c1725141220325106212
c3315792522289110141,c1725141220325106212
c8251537739426820321,c1725141220325106212
c9220867850990082026,c1725141220325106212
c4188643518814604847,c1725141220325106212
c4878678863382811015,c1725141220325106212
c2837929943175220785,c1725141220325106212
c9003884415010193583,c1725141220325106212
c5993670976964254931,c1725141220325106212
c7958267131956721282,c1725141220325106212
c6054494359814163481,c1725141220325106212
c8763606098893426995,c1725141220325106212
c3355948098788366181,c1725141220325106212
c6053936010891875016,c1725141220325106212
c7241444428913683480,c1725141220325106212
c8124531268604382234,c1725141220325106212
c7135407324457276522,c1725141220325106212
c6242455907142573030,c1725141220325106212
c6605525340136523799,c1725141220325106212
c5247693679437927032,c9180410069442302829
c3295689492824501980,c9180410069442302829
c2605618085321412869,c9180410069442302829
c7355226836568342610,c9180410069442302829
c8718247574062885051,c9180410069442302829
c8390360588436077202,c9180410069442302829
c1648577853167564296,c9180410069442302829
c8398387031055791257,c9180410069442302829
c8916599041663769528,c9180410069442302829
c3853689780602674432,c9180410069442302829
c1471840427833004073,c9180410069442302829
c4644763492474095168,c9180410069442302829
c4656292531430745704,c9180410069442302829
c1545887798486140951,c9180410069442302829
c1640800259620408992,c9180410069442302829
c2849534191985419513,c9180410069442302829
c1035437222296458616,c9180410069442302829
c8446734109009836910,c9180410069442302829
c8122088966208563918,c7429334226454684299
c7407192858628245678,c7429334226454684299
c8512064509089723028,c7429334226454684299
c2118548890954435070,c7429334226454684299
c6415476716215337106,c7429334226454684299
c6032506689241715242,c7429334226454684299
c5271038163015162024,c7429334226454684299
c2327657191553789083,c7429334226454684299
c1980027783877789550,c7429334226454684299
c4515472535567388522,c7429334226454684299
c6665566573179850577,c7429334226454684299
c1600307597704206233,c7429334226454684299
c6962762826427039423,c7429334226454684299
c1101593142195002030,c1068532711922161928
c2196330044903905128,c1068532711922161928
c5908322261013803664,c1068532711922161928
c4572295423272575815,c1068532711922161928
c1901383499189904252,c1068532711922161928
c4615481664875760683,c1068532711922161928
c7930605300732883825,c1068532711922161928
c7563056282270968755,c1068532711922161928
c2034787819567686906,c1068532711922161928
c5569767143527106078,c1068532711922161928
c9155787812686148460,c1068532711922161928
c2813991005187784065,c7144334346338032469
c8405526790093621678,c7144334346338032469
c7888716559381516350,c7144334346338032469
c8233094779438953621,c7144334346338032469
c2795676843813797511,c7144334346338032469
c1404719773966823308,c7144334346338032469
c4835452339215939851,c7144334346338032469
c8041978072139010090,c7144334346338032469
c4332361092222921066,c7144334346338032469
c3990619292890636203,c7144334346338032469
c7914807322797683702,c7144334346338032469
c8574640080191539209,c7144334346338032469
c5302235205106513039,c7144334346338032469
c7207742787802568103,c7144334346338032469
c2327289026745531101,c7144334346338032469
c4962913742737552566,c7144334346338032469
c6238580238859433042,c7144334346338032469
c7970813074121814961,c7144334346338032469
c4469553048322297133,c1534569690661505285
c4731834230542042701,c1534569690661505285
c8410820070167401506,c1534569690661505285
c6966425822760567766,c1534569690661505285
c7788447286368693231,c1534569690661505285
c8530662949963934713,c1534569690661505285
c8969275016909242519,c1534569690661505285
c6120690754581568517,c1534569690661505285
c5291845999441200508,c1534569690661505285
c2654503704444152009,c1534569690661505285
c2011759875076729071,c1534569690661505285
c8098837816044118269,c1534569690661505285
c9110468648858095795,c1534569690661505285
c7324565773114567115,c1534569690661505285
c3910891189962758602,c1534569690661505285
c2990956793631395561,c1534569690661505285
c6249633093585368180,c1534569690661505285
c7283799098634985292,c1534569690661505285
c3224084500966766750,c1534569690661505285
c1287302893214588815,c1534569690661505285
c8609938156790213860,c1534569690661505285
c3043262605721916750,c1534569690661505285
c3205152175413900445,c1534569690661505285
c5458775486785896435,c1534569690661505285
c7957353733414785757,c6699289670028987682
c2258319501924475726,c6699289670028987682
c5619672850004668607,c6699289670028987682
c5929230818859325182,c6699289670028987682
c4445472894076785202,c6699289670028987682
c7225968220322277598,c6699289670028987682
c5396805426442867700,c6699289670028987682
c6514573021464020124,c6699289670028987682
c6653229779897024289,c6699289670028987682
c3527186963667833424,c6699289670028987682
c4007203306282535501,c6699289670028987682
c6225402652472842439,c6699289670028987682
c1831343135004115869,c6699289670028987682
c1204111903673264038,c6699289670028987682
c7583916579615001537,c6699289670028987682
c8403433835688437150,c6699289670028987682
c8505348352135404713,c6699289670028987682
c1790806164125384115,c6699289670028987682
c4302954847433039695,c6699289670028987682
c4426425430177664151,c6699289670028987682
c8936233350489537002,c6699289670028987682
c7832046514508142304,c6699289670028987682
c1332332571685290218,c6699289670028987682
c4355478456644365390,c3644699792816585404
c6563363645014998766,c3644699792816585404
c5261895606461319207,c3644699792816585404
c4182513165307525948,c3644699792816585404
c1816159506382911026,c3644699792816585404
c1726246578790433977,c3644699792816585404
c7778884783268870747,c3644699792816585404
c7991430911664216614,c3644699792816585404
c6420502518298627669,c3644699792816585404
c3001099677672635114,c3644699792816585404
c7482332500025200304,c3644699792816585404
c7858035552028709038,c3644699792816585404
c2655440824450947500,c3644699792816585404
c6454691174454453918,c3644699792816585404
c8400287542267433456,c8026121890232475987
c7136230709667928204,c8026121890232475987
c4552777486842709102,c8026121890232475987
c5449063837955928242,c8026121890232475987
c4143921632273654279,c8026121890232475987
c7759820784381525516,c8026121890232475987
c9025396435194689175,c8026121890232475987
c7265458206340619166,c8026121890232475987
c1025602589550409686,c8026121890232475987
c6673203007192679423,c8026121890232475987
c6118054694765570311,c8026121890232475987
c1671612307584056445,c8026121890232475987
c7289955615648759377,c8026121890232475987
c4661451111261719927,c8026121890232475987
c8560005422656847625,c8026121890232475987
c3633834477424808816,c8026121890232475987
c4914444522278657065,c8026121890232475987
c4049610640295313382,c6469117248737078710
c2519041431885018331,c6469117248737078710
c2814911199469864076,c6469117248737078710
c3482328252670597532,c6469117248737078710
c2747629276064783066,c6469117248737078710
c6711184989790168989,c6469117248737078710
c1782982999937276764,c6469117248737078710
c7937941214087167953,c6469117248737078710
c3093836074553235225,c6469117248737078710
c4532488902252618775,c6469117248737078710
c6058981051651410227,c6469117248737078710
c7344124815654238426,c6469117248737078710
c4695127460275568471,c6469117248737078710
c3984382999788547698,c6469117248737078710
c2418495510052585819,c6469117248737078710
c8932034764229656503,c6469117248737078710
c1138984799475280646,c6469117248737078710
c6489055425424384766,c6469117248737078710
c6152438430991337560,c6469117248737078710
c2586534959444854286,c6469117248737078710
c6583088756610305421,c6410561108015388694
c4464773200268605851,c6410561108015388694
c2417557405940524060,c6410561108015388694
c3466908065753514058,c6410561108015388694
c3935431430084430478,c6410561108015388694
c2535635121959297735,c6410561108015388694
c2980215277967880141,c6410561108015388694
c8308137082684027378,c6410561108015388694
c5833003632929169663,c6410561108015388694
c8174000062950407788,c6410561108015388694
c7577214994862119595,c6410561108015388694
